country,chain,name,street,housenumber,postcode,city,address_formatted,osm_type,osm_id,lat,lon,source
France,Carrefour,Carrefour Express,Boulevard du Champ de Foire,2,45600,Sully-sur-Loire,Boulevard du Champ de Foire 2 45600 Sully-sur-Loire France,node,6639697343,47.76452,2.3753101,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Allée Jules Ferry,4,92150,Suresnes,Allée Jules Ferry 4 92150 Suresnes France,node,493809023,48.8690504,2.2247396,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Route de la Corniche de Neuburg,2,34200,Sète,Route de la Corniche de Neuburg 2 34200 Sète France,way,135812049,43.3941785,3.676518,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Daniel Mayer,38,37100,TOURS,Rue Daniel Mayer 38 37100 TOURS France,node,8147935679,47.419048,0.698203,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Rue de la Libération,42,21240,Talant,Rue de la Libération 42 21240 Talant France,node,1401425165,47.3324161,5.009967,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue Julian Grimau,34,40220,Tarnos,Avenue Julian Grimau 34 40220 Tarnos France,node,4856195336,43.5472185,-1.4882999,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Boulevard Jacques Duclos,56,40220,Tarnos,Boulevard Jacques Duclos 56 40220 Tarnos France,node,3720031958,43.5256448,-1.462719,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Place Alexandre Viro,7,40220,Tarnos,Place Alexandre Viro 7 40220 Tarnos France,node,7113029394,43.5407007,-1.4610789,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue de Paris,,95150,Taverny,Rue de Paris 95150 Taverny France,node,1197203597,49.0265694,2.2243963,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Route d'Eecke,144,59114,Terdeghem,Route d'Eecke 144 59114 Terdeghem France,way,107040178,50.8049973,2.5834688,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Place du Maréchal De Lattre de Tassigny,9,68800,Thann,Place du Maréchal De Lattre de Tassigny 9 68800 Thann France,way,283380993,47.8122689,7.0986056,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Rue du Chemin dit du Fresne,2bis,14610,Thaon,Rue du Chemin dit du Fresne 2bis 14610 Thaon France,way,1252078270,49.2592808,-0.463286,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Rue de Rosmadec,,56450,Theix,Rue de Rosmadec 56450 Theix France,way,177191798,47.6298386,-2.6555737,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue Jules Ferry,13,74200,Thonon-les-Bains,Avenue Jules Ferry 13 74200 Thonon-les-Bains France,way,67046082,46.3717793,6.4843459,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Chemin de Morcy,16,74200,Thonon-les-Bains,Chemin de Morcy 16 74200 Thonon-les-Bains France,way,814555834,46.3584029,6.4597258,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Place Avet,31,74230,Thônes,Place Avet 31 74230 Thônes France,node,1793266942,45.8815944,6.3225942,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Rue du Bienheureux Pierre Favre,34,74230,Thônes,Rue du Bienheureux Pierre Favre 34 74230 Thônes France,way,231115753,45.8849755,6.328985,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Boulevard Général Leclerc,176,83000,Toulon,Boulevard Général Leclerc 176 83000 Toulon France,node,2196651204,43.1256595,5.9280132,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Rue du Murier,Centre Mayol,83000,Toulon,Rue du Murier Centre Mayol 83000 Toulon France,node,3637405781,43.1201561,5.9352904,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Allées Charles de Fitte,99,31300,Toulouse,Allées Charles de Fitte 99 31300 Toulouse France,node,11125051465,43.600489,1.4286596,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue Jean Rieux,57,31400,Toulouse,Avenue Jean Rieux 57 31400 Toulouse France,node,6348347268,43.5963536,1.4622941,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Avenue de Fronton,225,31200,Toulouse,Avenue de Fronton 225 31200 Toulouse France,node,12846664393,43.6470478,1.4329807,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de Muret,231,31300,Toulouse,Avenue de Muret 231 31300 Toulouse France,way,63571536,43.5904659,1.4323392,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de Muret,44,31300,Toulouse,Avenue de Muret 44 31300 Toulouse France,node,12880398815,43.5812467,1.4255116,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue de la Gloire,8,31500,Toulouse,Avenue de la Gloire 8 31500 Toulouse France,node,11853098607,43.6074746,1.4704967,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Boulevard Silvio Trentin,83,31200,Toulouse,Boulevard Silvio Trentin 83 31200 Toulouse France,node,4742806728,43.6271442,1.4325816,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Boulevard de Bonrepos,15,31000,Toulouse,Boulevard de Bonrepos 15 31000 Toulouse France,node,4773386102,43.611798,1.4519415,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Boulevard de l'Embouchure,99 bis,31200,Toulouse,Boulevard de l'Embouchure 99 bis 31200 Toulouse France,node,7098486005,43.6120489,1.4225184,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Boulevard des Minimes,36,31200,Toulouse,Boulevard des Minimes 36 31200 Toulouse France,node,10773192358,43.6154144,1.4435642,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Boulevard des Récollets,11,31400,Toulouse,Boulevard des Récollets 11 31400 Toulouse France,node,9412641044,43.5842547,1.4407018,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Place Jeanne d'Arc,5,31000,Toulouse,Place Jeanne d'Arc 5 31000 Toulouse France,node,3439110571,43.6093742,1.4461475,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Port Saint-Étienne,42,31500,Toulouse,Port Saint-Étienne 42 31500 Toulouse France,node,11174979120,43.6009462,1.4568232,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Route d'Espagne,39,31100,Toulouse,Route d'Espagne 39 31100 Toulouse France,node,5613894807,43.5772716,1.4242827,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Route de Bayonne,154,31300,Toulouse,Route de Bayonne 154 31300 Toulouse France,node,12348282772,43.6091197,1.380455,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route de Bayonne,36,31300,Toulouse,Route de Bayonne 36 31300 Toulouse France,node,3693443526,43.6102511,1.3936863,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Rue Claudius Rougenet,6,31500,Toulouse,Rue Claudius Rougenet 6 31500 Toulouse France,way,498069988,43.5983452,1.4876911,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Louis Plana,58,31500,Toulouse,Rue Louis Plana 58 31500 Toulouse France,node,9388903798,43.6132846,1.4770848,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue René Goscinny,2,31400,Toulouse,Rue René Goscinny 2 31400 Toulouse France,node,4439655414,43.5507836,1.4579001,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Thomas Dupuy,5,31300,Toulouse,Rue Thomas Dupuy 5 31300 Toulouse France,node,9450525421,43.6023498,1.40631,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,avenue de Bagnères,25,65190,Tournay,avenue de Bagnères 25 65190 Tournay France,way,270139919,43.176612,0.2401566,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Boulevard Jean Royer,15,37000,Tours,Boulevard Jean Royer 15 37000 Tours France,node,9787444912,47.3799859,0.6912348,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Giraudeau,222,37000,Tours,Rue Giraudeau 222 37000 Tours France,node,10811089513,47.3791513,0.6775688,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue de la Fuye,118,37000,Tours,Rue de la Fuye 118 37000 Tours France,node,10804547917,47.3876773,0.7031815,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route du Plan,1555,83720,Trans-en-Provence,Route du Plan 1555 83720 Trans-en-Provence France,node,8254629667,43.5099798,6.4784325,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route du Plan,1555,83720,Trans-en-Provence,Route du Plan 1555 83720 Trans-en-Provence France,node,9942550545,43.5103481,6.4779173,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue de Verdun,86,77470,Trilport,Avenue de Verdun 86 77470 Trilport France,way,116198086,48.957183,2.9581815,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Rue Georges Clemenceau,76,10000,Troyes,Rue Georges Clemenceau 76 10000 Troyes France,node,4334145553,48.2976956,4.0749301,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Place Sainte-Anne,18,22730,Trégastel,Place Sainte-Anne 18 22730 Trégastel France,node,1708708079,48.8267587,-3.5103702,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Rue de Soultz,2,68700,Uffholtz,Rue de Soultz 2 68700 Uffholtz France,node,1722550569,47.8138819,7.1802198,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market Urt,Allée de la Croix,,64240,Urt,Allée de la Croix 64240 Urt France,way,74136908,43.4935866,-1.2935899,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Rue du Parc Mail,1,22460,Uzel,Rue du Parc Mail 1 22460 Uzel France,way,150924844,48.2809295,-2.839609,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de la Gare,10,30700,Uzès,Avenue de la Gare 10 30700 Uzès France,node,1654881025,44.011602,4.4149348,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Rue de Caron,,73440,Val Thorens,Rue de Caron 73440 Val Thorens France,node,1165518207,45.2981997,6.5801851,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue du Quesnoy,7,59300,Valenciennes,Rue du Quesnoy 7 59300 Valenciennes France,node,4430969120,50.3583413,3.5251,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Chemin des Artisans,37,74520,Valleiry,Chemin des Artisans 37 74520 Valleiry France,way,169083909,46.1091827,5.9753058,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue de la Vallée d'Or,40,73450,Valloire,Avenue de la Vallée d'Or 40 73450 Valloire France,way,130913977,45.1637633,6.425388,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Montagne,Place de Roche Noire,102,73450,Valmeinier,Place de Roche Noire 102 73450 Valmeinier France,node,2765625818,45.1729941,6.4981295,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Rue Albert Bellavoine,2,76540,Valmont,Rue Albert Bellavoine 2 76540 Valmont France,way,391300025,49.7454262,0.5115764,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue Jeanne d'Arc,,43750,Vals-près-le-Puy,Avenue Jeanne d'Arc 43750 Vals-près-le-Puy France,node,1716280002,45.0247978,3.8805939,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue René de Kerviler,,56000,Vannes,Avenue René de Kerviler 56000 Vannes France,way,144829902,47.642966,-2.7411057,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue de la Marne,95,56000,Vannes,Avenue de la Marne 95 56000 Vannes France,node,30079355,47.6586202,-2.7919534,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue du Maréchal de Lattre de Tassigny,22,56000,Vannes,Avenue du Maréchal de Lattre de Tassigny 22 56000 Vannes France,node,10867665204,47.6463749,-2.7592725,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Jacques de Thézac,3,56000,Vannes,Rue Jacques de Thézac 3 56000 Vannes France,node,4867624357,47.6589608,-2.7753675,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Robert Schuman,23,56000,Vannes,Rue Robert Schuman 23 56000 Vannes France,way,145201128,47.650361,-2.7701965,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Raymond Marcheron,16,92170,Vanves,Rue Raymond Marcheron 16 92170 Vanves France,node,9093930438,48.8184783,2.2861629,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue de Chazeuil,98,03150,Varennes-sur-Allier,Avenue de Chazeuil 98 03150 Varennes-sur-Allier France,node,2392674813,46.3169348,3.397558,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,La Criere,,14410,Vassy,La Criere 14410 Vassy France,way,460973242,48.8533468,-0.6641102,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue Henri Planchet,12,42340,Veauche,Avenue Henri Planchet 12 42340 Veauche France,way,63052568,45.5626273,4.2909365,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Rue des Fourches,16,25530,Vercel-Villedieu-le-Camp,Rue des Fourches 16 25530 Vercel-Villedieu-le-Camp France,way,127556810,47.1821645,6.3955705,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Aire des Portes d'Angers,,49480,Verrières-en-Anjou,Aire des Portes d'Angers 49480 Verrières-en-Anjou France,node,9692629899,47.5002968,-0.4901545,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Rue des Petits Ruisseaux,1,91370,Verrières-le-Buisson,Rue des Petits Ruisseaux 1 91370 Verrières-le-Buisson France,node,1888337079,48.745863,2.2832119,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue Albert Sarraut,1,78000,Versailles,Rue Albert Sarraut 1 78000 Versailles France,node,1414667125,48.7962784,2.1543205,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue des États Généraux,41,78000,Versailles,Rue des États Généraux 41 78000 Versailles France,node,2004029048,48.7984434,2.1346242,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Place du Grand Village,,77240,Vert-Saint-Denis,Place du Grand Village 77240 Vert-Saint-Denis France,node,3412803131,48.5651181,2.6107413,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Allées les Allees,,62180,Verton,Allées les Allees 62180 Verton France,way,123430590,50.409642,1.6460935,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Place Sohier,,02140,Vervins,Place Sohier 02140 Vervins France,node,1585980203,49.8349518,3.9093108,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Route de Gap,,05400,Veynes,Route de Gap 05400 Veynes France,way,112905125,44.543213,5.845147,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Allée des Ailes,,03200,Vichy,Allée des Ailes 03200 Vichy France,way,90602720,46.1445542,3.413304,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route de Villoison,,91100,Villabé,Route de Villoison 91100 Villabé France,way,79650576,48.5835867,2.4499733,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Avenue de Bonatray,154,74370,Villaz,Avenue de Bonatray 154 74370 Villaz France,way,62448000,45.9510375,6.1920758,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route de Vendôme,,41000,Villebarou,Route de Vendôme 41000 Villebarou France,way,250216352,47.6227301,1.2975586,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Rue du Lieutenant Dagorno,51,94440,Villecresnes,Rue du Lieutenant Dagorno 51 94440 Villecresnes France,node,5525362047,48.722549,2.5334972,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Boulevard Burdeau,1110,69400,Villefranche-sur-Saône,Boulevard Burdeau 1110 69400 Villefranche-sur-Saône France,node,1389285791,45.9954501,4.7328443,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Rue de Roncevaux,124,69400,Villefranche-sur-Saône,Rue de Roncevaux 124 69400 Villefranche-sur-Saône France,node,7156148849,45.9953837,4.7173925,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Rue de Stalingrad,169,69400,Villefranche-sur-Saône,Rue de Stalingrad 169 69400 Villefranche-sur-Saône France,node,4394522858,45.9856124,4.7203695,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Clos Chabot,,16140,Villejesus,Clos Chabot 16140 Villejesus France,way,299837401,45.9002355,0.01479,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Allée des Jardins de Courréjean,,33140,Villenave-d'Ornon,Allée des Jardins de Courréjean 33140 Villenave-d'Ornon France,node,8146478093,44.774684,-0.528195,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Place Aristide Briand,2,33140,Villenave-d'Ornon,Place Aristide Briand 2 33140 Villenave-d'Ornon France,node,12222564993,44.7822038,-0.5664079,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Route de Léognan,63,33140,Villenave-d'Ornon,Route de Léognan 63 33140 Villenave-d'Ornon France,way,139704549,44.767527,-0.58049,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Avenue de Cugnaux,4,31270,Villeneuve-Tolosane,Avenue de Cugnaux 4 31270 Villeneuve-Tolosane France,node,3736086425,43.5261741,1.3410829,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Route de Roques,2,31270,Villeneuve-Tolosane,Route de Roques 2 31270 Villeneuve-Tolosane France,node,13617851857,43.5184962,1.3443539,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Place de Verdun,1,59650,Villeneuve-d'Ascq,Place de Verdun 1 59650 Villeneuve-d'Ascq France,node,5747642210,50.6208052,3.1444092,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Place de la République,10,59650,Villeneuve-d'Ascq,Place de la République 10 59650 Villeneuve-d'Ascq France,way,77891579,50.6255505,3.1505136,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Express,Rue du Général Leclerc,6,59650,Villeneuve-d'Ascq,Rue du Général Leclerc 6 59650 Villeneuve-d'Ascq France,way,77463739,50.6367831,3.1282382,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Avenue Jean Jaurès,780,40190,Villeneuve-de-Marsan,Avenue Jean Jaurès 780 40190 Villeneuve-de-Marsan France,way,401210631,43.8855528,-0.3110563,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Avenue de la Gare,,89190,Villeneuve-l'Archevêque,Avenue de la Gare 89190 Villeneuve-l'Archevêque France,way,173174417,48.23774,3.5533105,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de Touraine,6,78450,Villepreux,Avenue de Touraine 6 78450 Villepreux France,node,12109909443,48.8273162,2.0009544,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de Paris,101,94300,Vincennes,Avenue de Paris 101 94300 Vincennes France,node,3142574312,48.8459425,2.421386,OpenStreetMap via Overpass API
